"B25064_001E","B25064_001M","GEO_ID","NAME"
"Estimate!!Median gross rent","Margin of Error!!Median gross rent","id","Geographic Area Name"
"1165","82","1400000US06037900701","Census Tract 9007.01, Los Angeles County, California"
"1202","84","1400000US06037900703","Census Tract 9007.03, Los Angeles County, California"
"1218","41","1400000US06037900704","Census Tract 9007.04, Los Angeles County, California"
"1216","110","1400000US06037900705","Census Tract 9007.05, Los Angeles County, California"
"1082","278","1400000US06037900804","Census Tract 9008.04, Los Angeles County, California"
"1219","356","1400000US06037900805","Census Tract 9008.05, Los Angeles County, California"
"748","75","1400000US06037900806","Census Tract 9008.06, Los Angeles County, California"
"1705","159","1400000US06037900807","Census Tract 9008.07, Los Angeles County, California"
"1491","126","1400000US06037900808","Census Tract 9008.08, Los Angeles County, California"
"1416","132","1400000US06037900901","Census Tract 9009.01, Los Angeles County, California"
"843","73","1400000US06037900902","Census Tract 9009.02, Los Angeles County, California"
"-","**","1400000US06037901003","Census Tract 9010.03, Los Angeles County, California"
"1257","154","1400000US06037901007","Census Tract 9010.07, Los Angeles County, California"
"1719","191","1400000US06037901008","Census Tract 9010.08, Los Angeles County, California"
"1399","185","1400000US06037901009","Census Tract 9010.09, Los Angeles County, California"
"1326","131","1400000US06037901010","Census Tract 9010.10, Los Angeles County, California"
"1422","113","1400000US06037901011","Census Tract 9010.11, Los Angeles County, California"
"2259","78","1400000US06037901012","Census Tract 9010.12, Los Angeles County, California"
"1569","190","1400000US06037901013","Census Tract 9010.13, Los Angeles County, California"
"1968","310","1400000US06037901014","Census Tract 9010.14, Los Angeles County, California"
"1552","236","1400000US06037901101","Census Tract 9011.01, Los Angeles County, California"
"1277","120","1400000US06037901102","Census Tract 9011.02, Los Angeles County, California"
"1380","83","1400000US06037901209","Census Tract 9012.09, Los Angeles County, California"
"1351","230","1400000US06037901210","Census Tract 9012.10, Los Angeles County, California"
"1871","270","1400000US06037901214","Census Tract 9012.14, Los Angeles County, California"
"954","30","1400000US06037901215","Census Tract 9012.15, Los Angeles County, California"
"-","**","1400000US06037901216","Census Tract 9012.16, Los Angeles County, California"
"809","378","1400000US06037901217","Census Tract 9012.17, Los Angeles County, California"
"-","**","1400000US06037901218","Census Tract 9012.18, Los Angeles County, California"
"913","104","1400000US06037901300","Census Tract 9013, Los Angeles County, California"
"1327","255","1400000US06037910002","Census Tract 9100.02, Los Angeles County, California"
"2270","198","1400000US06037910210","Census Tract 9102.10, Los Angeles County, California"
"-","**","1400000US06037910211","Census Tract 9102.11, Los Angeles County, California"
"1120","772","1400000US06037910212","Census Tract 9102.12, Los Angeles County, California"
"2165","199","1400000US06037910213","Census Tract 9102.13, Los Angeles County, California"
"1892","520","1400000US06037910214","Census Tract 9102.14, Los Angeles County, California"
"1371","99","1400000US06037910215","Census Tract 9102.15, Los Angeles County, California"
"1820","82","1400000US06037910216","Census Tract 9102.16, Los Angeles County, California"
"1902","229","1400000US06037910217","Census Tract 9102.17, Los Angeles County, California"
"1468","281","1400000US06037910218","Census Tract 9102.18, Los Angeles County, California"
"968","77","1400000US06037910301","Census Tract 9103.01, Los Angeles County, California"
"1850","298","1400000US06037910302","Census Tract 9103.02, Los Angeles County, California"
"1638","118","1400000US06037910401","Census Tract 9104.01, Los Angeles County, California"
"1395","207","1400000US06037910404","Census Tract 9104.04, Los Angeles County, California"
"1032","86","1400000US06037910405","Census Tract 9104.05, Los Angeles County, California"
"929","57","1400000US06037910501","Census Tract 9105.01, Los Angeles County, California"
"1116","74","1400000US06037910502","Census Tract 9105.02, Los Angeles County, California"
"1326","309","1400000US06037910504","Census Tract 9105.04, Los Angeles County, California"
"1524","181","1400000US06037910505","Census Tract 9105.05, Los Angeles County, California"
"1382","463","1400000US06037910601","Census Tract 9106.01, Los Angeles County, California"
"1214","142","1400000US06037910602","Census Tract 9106.02, Los Angeles County, California"
"1520","485","1400000US06037910605","Census Tract 9106.05, Los Angeles County, California"
"1500","155","1400000US06037910606","Census Tract 9106.06, Los Angeles County, California"
"975","322","1400000US06037910607","Census Tract 9106.07, Los Angeles County, California"
"1769","280","1400000US06037910608","Census Tract 9106.08, Los Angeles County, California"
"1660","201","1400000US06037910706","Census Tract 9107.06, Los Angeles County, California"
"1279","96","1400000US06037910707","Census Tract 9107.07, Los Angeles County, California"
"2283","294","1400000US06037910709","Census Tract 9107.09, Los Angeles County, California"
"1855","218","1400000US06037910712","Census Tract 9107.12, Los Angeles County, California"
"1798","131","1400000US06037910713","Census Tract 9107.13, Los Angeles County, California"
"1686","128","1400000US06037910714","Census Tract 9107.14, Los Angeles County, California"
"1410","161","1400000US06037910715","Census Tract 9107.15, Los Angeles County, California"
"1635","144","1400000US06037910716","Census Tract 9107.16, Los Angeles County, California"
"-","**","1400000US06037910717","Census Tract 9107.17, Los Angeles County, California"
"1751","41","1400000US06037910718","Census Tract 9107.18, Los Angeles County, California"
"1457","777","1400000US06037910719","Census Tract 9107.19, Los Angeles County, California"
"1029","248","1400000US06037910720","Census Tract 9107.20, Los Angeles County, California"
"1184","456","1400000US06037910721","Census Tract 9107.21, Los Angeles County, California"
"1472","249","1400000US06037910804","Census Tract 9108.04, Los Angeles County, California"
"2313","165","1400000US06037910807","Census Tract 9108.07, Los Angeles County, California"
"2516","670","1400000US06037910808","Census Tract 9108.08, Los Angeles County, California"
"-","**","1400000US06037910809","Census Tract 9108.09, Los Angeles County, California"
"3183","1087","1400000US06037910810","Census Tract 9108.10, Los Angeles County, California"
"-","**","1400000US06037910814","Census Tract 9108.14, Los Angeles County, California"
"-","**","1400000US06037910815","Census Tract 9108.15, Los Angeles County, California"
"1360","61","1400000US06037911001","Census Tract 9110.01, Los Angeles County, California"
"1122","82","1400000US06037911100","Census Tract 9111, Los Angeles County, California"
"-","**","1400000US06037920013","Census Tract 9200.13, Los Angeles County, California"
"2620","289","1400000US06037920015","Census Tract 9200.15, Los Angeles County, California"
"-","**","1400000US06037920016","Census Tract 9200.16, Los Angeles County, California"
"1794","130","1400000US06037920017","Census Tract 9200.17, Los Angeles County, California"
"2766","159","1400000US06037920018","Census Tract 9200.18, Los Angeles County, California"
"2292","263","1400000US06037920020","Census Tract 9200.20, Los Angeles County, California"
"2620","202","1400000US06037920028","Census Tract 9200.28, Los Angeles County, California"
"1857","70","1400000US06037920029","Census Tract 9200.29, Los Angeles County, California"
"2202","260","1400000US06037920030","Census Tract 9200.30, Los Angeles County, California"
"2244","260","1400000US06037920031","Census Tract 9200.31, Los Angeles County, California"
"1461","276","1400000US06037920034","Census Tract 9200.34, Los Angeles County, California"
"1746","436","1400000US06037920035","Census Tract 9200.35, Los Angeles County, California"
"1674","100","1400000US06037920038","Census Tract 9200.38, Los Angeles County, California"
"2388","369","1400000US06037920039","Census Tract 9200.39, Los Angeles County, California"
"2338","86","1400000US06037920040","Census Tract 9200.40, Los Angeles County, California"
"2408","140","1400000US06037920041","Census Tract 9200.41, Los Angeles County, California"
"2043","205","1400000US06037920042","Census Tract 9200.42, Los Angeles County, California"
"2753","262","1400000US06037920043","Census Tract 9200.43, Los Angeles County, California"
"2053","374","1400000US06037920044","Census Tract 9200.44, Los Angeles County, California"
"2647","368","1400000US06037920045","Census Tract 9200.45, Los Angeles County, California"
"1687","94","1400000US06037920046","Census Tract 9200.46, Los Angeles County, California"
"1856","84","1400000US06037920047","Census Tract 9200.47, Los Angeles County, California"
"1584","182","1400000US06037920048","Census Tract 9200.48, Los Angeles County, California"
"3341","866","1400000US06037920049","Census Tract 9200.49, Los Angeles County, California"
"1546","218","1400000US06037920050","Census Tract 9200.50, Los Angeles County, California"
"1321","125","1400000US06037920102","Census Tract 9201.02, Los Angeles County, California"
"3051","1179","1400000US06037920104","Census Tract 9201.04, Los Angeles County, California"
"1701","176","1400000US06037920106","Census Tract 9201.06, Los Angeles County, California"
"2404","146","1400000US06037920109","Census Tract 9201.09, Los Angeles County, California"
"2253","181","1400000US06037920110","Census Tract 9201.10, Los Angeles County, California"
"2514","586","1400000US06037920111","Census Tract 9201.11, Los Angeles County, California"
"2088","735","1400000US06037920112","Census Tract 9201.12, Los Angeles County, California"
"2244","126","1400000US06037920114","Census Tract 9201.14, Los Angeles County, California"
"1895","405","1400000US06037920115","Census Tract 9201.15, Los Angeles County, California"
"2253","220","1400000US06037920116","Census Tract 9201.16, Los Angeles County, California"
"3178","226","1400000US06037920118","Census Tract 9201.18, Los Angeles County, California"
"-","**","1400000US06037920119","Census Tract 9201.19, Los Angeles County, California"
"3021","840","1400000US06037920120","Census Tract 9201.20, Los Angeles County, California"
"2572","175","1400000US06037920121","Census Tract 9201.21, Los Angeles County, California"
"-","**","1400000US06037920200","Census Tract 9202, Los Angeles County, California"
"2537","154","1400000US06037920303","Census Tract 9203.03, Los Angeles County, California"
"1617","178","1400000US06037920312","Census Tract 9203.12, Los Angeles County, California"
"1843","426","1400000US06037920313","Census Tract 9203.13, Los Angeles County, California"
