"GEO_ID","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With cash rent","Margin of Error!!Total!!With cash rent","Estimate!!Total!!With cash rent!!Less than $100","Margin of Error!!Total!!With cash rent!!Less than $100","Estimate!!Total!!With cash rent!!$100 to $149","Margin of Error!!Total!!With cash rent!!$100 to $149","Estimate!!Total!!With cash rent!!$150 to $199","Margin of Error!!Total!!With cash rent!!$150 to $199","Estimate!!Total!!With cash rent!!$200 to $249","Margin of Error!!Total!!With cash rent!!$200 to $249","Estimate!!Total!!With cash rent!!$250 to $299","Margin of Error!!Total!!With cash rent!!$250 to $299","Estimate!!Total!!With cash rent!!$300 to $349","Margin of Error!!Total!!With cash rent!!$300 to $349","Estimate!!Total!!With cash rent!!$350 to $399","Margin of Error!!Total!!With cash rent!!$350 to $399","Estimate!!Total!!With cash rent!!$400 to $449","Margin of Error!!Total!!With cash rent!!$400 to $449","Estimate!!Total!!With cash rent!!$450 to $499","Margin of Error!!Total!!With cash rent!!$450 to $499","Estimate!!Total!!With cash rent!!$500 to $549","Margin of Error!!Total!!With cash rent!!$500 to $549","Estimate!!Total!!With cash rent!!$550 to $599","Margin of Error!!Total!!With cash rent!!$550 to $599","Estimate!!Total!!With cash rent!!$600 to $649","Margin of Error!!Total!!With cash rent!!$600 to $649","Estimate!!Total!!With cash rent!!$650 to $699","Margin of Error!!Total!!With cash rent!!$650 to $699","Estimate!!Total!!With cash rent!!$700 to $749","Margin of Error!!Total!!With cash rent!!$700 to $749","Estimate!!Total!!With cash rent!!$750 to $799","Margin of Error!!Total!!With cash rent!!$750 to $799","Estimate!!Total!!With cash rent!!$800 to $899","Margin of Error!!Total!!With cash rent!!$800 to $899","Estimate!!Total!!With cash rent!!$900 to $999","Margin of Error!!Total!!With cash rent!!$900 to $999","Estimate!!Total!!With cash rent!!$1,000 to $1,249","Margin of Error!!Total!!With cash rent!!$1,000 to $1,249","Estimate!!Total!!With cash rent!!$1,250 to $1,499","Margin of Error!!Total!!With cash rent!!$1,250 to $1,499","Estimate!!Total!!With cash rent!!$1,500 to $1,999","Margin of Error!!Total!!With cash rent!!$1,500 to $1,999","Estimate!!Total!!With cash rent!!$2,000 or more","Margin of Error!!Total!!With cash rent!!$2,000 or more","Estimate!!Total!!No cash rent","Margin of Error!!Total!!No cash rent","Geographic Area Name"
"1400000US06037620101","901","159","887","154","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","16","24","0","132","30","45","0","132","0","132","26","30","14","23","204","112","135","77","354","111","108","72","14","24","Census Tract 6201.01, Los Angeles County, California"
"1400000US06037620102","1358","116","1349","113","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","9","13","12","19","75","68","55","45","67","65","314","107","181","95","472","128","164","85","9","14","Census Tract 6201.02, Los Angeles County, California"
"1400000US06037620201","612","95","602","94","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","15","0","132","11","17","0","132","7","14","73","42","110","69","111","60","280","101","10","17","Census Tract 6202.01, Los Angeles County, California"
"1400000US06037620301","295","90","284","86","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","23","27","0","132","18","16","49","50","31","28","163","64","11","17","Census Tract 6203.01, Los Angeles County, California"
"1400000US06037620303","302","91","302","91","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","12","19","31","37","70","49","189","85","0","132","Census Tract 6203.03, Los Angeles County, California"
"1400000US06037620305","1134","141","1102","140","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","14","23","0","132","0","132","0","132","0","132","13","21","43","50","0","132","14","23","178","95","248","129","592","153","32","35","Census Tract 6203.05, Los Angeles County, California"
"1400000US06037620400","536","119","510","124","13","22","0","132","0","132","0","132","0","132","0","132","0","132","15","24","0","132","0","132","0","132","0","132","0","132","0","132","14","24","0","132","0","132","45","40","124","78","65","65","234","107","26","29","Census Tract 6204, Los Angeles County, California"
"1400000US06037620501","625","145","625","145","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","20","0","132","0","132","34","56","0","132","12","19","0","132","17","26","97","115","47","34","223","112","182","94","0","132","Census Tract 6205.01, Los Angeles County, California"
"1400000US06037620521","913","122","905","122","0","132","0","132","0","132","0","132","0","132","0","132","7","13","29","45","0","132","0","132","9","15","0","132","0","132","0","132","0","132","0","132","10","17","159","66","336","114","177","87","178","100","8","13","Census Tract 6205.21, Los Angeles County, California"
"1400000US06037620522","853","153","842","151","7","11","0","132","0","132","23","34","0","132","0","132","10","17","0","132","0","132","11","17","0","132","0","132","0","132","35","54","0","132","10","16","26","24","118","66","230","99","268","106","104","50","11","16","Census Tract 6205.22, Los Angeles County, California"
"1400000US06037620601","1193","199","1183","197","0","132","0","132","0","132","0","132","9","15","0","132","0","132","0","132","0","132","10","16","0","132","8","13","0","132","10","15","0","132","18","28","70","81","361","127","262","108","295","110","140","84","10","17","Census Tract 6206.01, Los Angeles County, California"
"1400000US06037620602","701","190","639","184","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","47","38","0","132","0","132","0","132","17","25","0","132","0","132","0","132","0","132","29","37","128","88","236","126","182","109","62","44","Census Tract 6206.02, Los Angeles County, California"
"1400000US06037620701","1392","168","1349","169","0","132","0","132","0","132","0","132","8","15","0","132","0","132","0","132","20","32","0","132","30","29","0","132","9","13","0","132","20","35","50","52","58","55","214","108","286","143","407","171","247","139","43","36","Census Tract 6207.01, Los Angeles County, California"
"1400000US06037620702","708","161","708","161","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","15","23","14","23","16","25","50","50","78","51","244","91","291","121","0","132","Census Tract 6207.02, Los Angeles County, California"
"1400000US06037620800","613","179","613","179","0","132","0","132","0","132","0","132","0","132","0","132","0","132","9","14","0","132","0","132","0","132","0","132","0","132","11","19","0","132","0","132","16","25","96","75","80","81","173","108","228","143","0","132","Census Tract 6208, Los Angeles County, California"
"1400000US06037620901","183","100","172","98","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","33","30","51","73","44","41","44","35","11","17","Census Tract 6209.01, Los Angeles County, California"
"1400000US06037620904","501","111","501","111","0","132","0","132","0","132","0","132","0","132","19","30","0","132","0","132","0","132","0","132","0","132","0","132","0","132","7","11","0","132","0","132","9","13","66","54","35","37","60","42","305","103","0","132","Census Tract 6209.04, Los Angeles County, California"
"1400000US06037621001","768","121","756","119","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","15","8","11","22","39","0","132","0","132","8","12","15","18","85","78","120","69","224","75","264","102","12","17","Census Tract 6210.01, Los Angeles County, California"
"1400000US06037621002","259","123","259","123","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","23","37","87","77","149","101","0","132","Census Tract 6210.02, Los Angeles County, California"
"1400000US06037621004","1180","179","1163","180","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","14","23","0","132","0","132","31","35","91","99","14","23","14","23","116","98","217","103","286","132","380","121","17","27","Census Tract 6210.04, Los Angeles County, California"
"1400000US06037621102","561","100","561","100","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","125","74","79","57","132","77","225","94","0","132","Census Tract 6211.02, Los Angeles County, California"
"1400000US06037621104","2342","255","2296","242","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","12","18","0","132","0","132","0","132","14","23","84","75","343","150","318","145","548","176","977","229","46","69","Census Tract 6211.04, Los Angeles County, California"
"1400000US06037621201","1136","166","1136","166","0","132","0","132","15","24","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","9","15","21","23","147","84","289","134","344","121","311","110","0","132","Census Tract 6212.01, Los Angeles County, California"
"1400000US06037621204","1426","185","1333","193","15","24","0","132","0","132","47","74","14","23","29","32","15","24","74","44","11","18","34","56","14","22","0","132","16","25","13","22","0","132","140","115","30","34","156","90","126","60","291","138","308","120","93","91","Census Tract 6212.04, Los Angeles County, California"
"1400000US06037621301","1415","171","1364","182","0","132","0","132","0","132","13","20","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","16","0","132","13","21","36","54","0","132","11","17","159","78","198","97","503","166","421","177","51","61","Census Tract 6213.01, Los Angeles County, California"
"1400000US06037621324","1347","177","1303","185","0","132","0","132","0","132","13","21","0","132","0","132","0","132","0","132","0","132","0","132","0","132","28","43","0","132","10","17","16","25","16","26","15","20","150","89","264","134","508","125","283","125","44","73","Census Tract 6213.24, Los Angeles County, California"
"1400000US06037621326","1378","170","1362","166","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","46","57","0","132","0","132","0","132","0","132","0","132","0","132","22","26","75","46","391","129","487","141","341","111","16","21","Census Tract 6213.26, Los Angeles County, California"
"1400000US06037621400","961","107","937","107","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","16","0","132","132","60","270","113","363","127","162","109","24","24","Census Tract 6214, Los Angeles County, California"
"1400000US06037650001","668","148","668","148","0","132","0","132","0","132","0","132","126","75","0","132","0","132","0","132","13","20","8","20","0","132","0","132","12","19","53","83","0","132","12","20","70","53","155","79","75","59","46","46","98","109","0","132","Census Tract 6500.01, Los Angeles County, California"
"1400000US06037650003","823","117","823","117","0","132","0","132","0","132","0","132","0","132","0","132","42","66","0","132","0","132","0","132","0","132","0","132","16","27","13","20","29","33","138","88","150","88","134","64","226","118","71","66","4","10","0","132","Census Tract 6500.03, Los Angeles County, California"
"1400000US06037650004","915","125","901","125","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","51","67","0","132","13","22","0","132","25","29","385","126","211","123","203","104","13","21","14","21","Census Tract 6500.04, Los Angeles County, California"
"1400000US06037650101","314","114","301","113","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","24","36","0","132","0","132","0","132","0","132","0","132","25","39","107","74","91","89","17","26","37","38","13","21","Census Tract 6501.01, Los Angeles County, California"
"1400000US06037650102","239","69","239","69","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","20","0","132","0","132","0","132","0","132","0","132","10","16","0","132","21","17","21","26","21","28","36","32","85","40","32","35","0","132","Census Tract 6501.02, Los Angeles County, California"
"1400000US06037650200","548","132","481","115","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","22","14","21","20","24","201","105","152","78","81","66","67","58","Census Tract 6502, Los Angeles County, California"
"1400000US06037650300","1267","171","1267","171","0","132","0","132","0","132","15","24","0","132","14","23","14","23","0","132","0","132","0","132","0","132","0","132","19","30","38","46","38","36","102","52","85","56","186","90","191","88","311","128","254","120","0","132","Census Tract 6503, Los Angeles County, California"
"1400000US06037650401","202","89","182","84","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","16","0","132","0","132","0","132","10","16","64","59","47","33","51","39","20","22","Census Tract 6504.01, Los Angeles County, California"
"1400000US06037650501","144","82","139","80","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","32","49","0","132","37","52","70","51","5","9","Census Tract 6505.01, Los Angeles County, California"
"1400000US06037650502","507","117","489","118","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","166","72","225","77","98","69","18","20","Census Tract 6505.02, Los Angeles County, California"
"1400000US06037650602","2472","173","2456","174","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","22","30","61","72","277","155","504","184","669","172","687","193","236","117","16","25","Census Tract 6506.02, Los Angeles County, California"
"1400000US06037650603","563","90","511","74","0","132","0","132","0","132","0","132","0","132","0","132","32","48","0","132","0","132","0","132","0","132","0","132","0","132","11","17","11","19","72","60","21","25","99","57","121","69","76","53","68","56","52","53","Census Tract 6506.03, Los Angeles County, California"
"1400000US06037650604","2246","143","2223","143","0","132","0","132","0","132","69","71","96","93","0","132","14","22","13","22","27","33","0","132","0","132","0","132","0","132","12","19","29","33","216","103","169","92","550","145","610","180","332","119","86","72","23","27","Census Tract 6506.04, Los Angeles County, California"
"1400000US06037650605","772","111","754","120","0","132","0","132","0","132","0","132","0","132","0","132","3","16","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","34","41","149","63","305","116","242","78","21","25","18","31","Census Tract 6506.05, Los Angeles County, California"
"1400000US06037650701","121","59","119","57","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","17","0","132","11","17","0","132","0","132","0","132","0","132","0","132","12","18","23","26","0","132","18","21","45","38","2","15","Census Tract 6507.01, Los Angeles County, California"
"1400000US06037650702","217","98","203","93","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","11","17","8","14","0","132","10","16","14","20","160","90","14","22","Census Tract 6507.02, Los Angeles County, California"
"1400000US06037650800","822","190","763","190","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","18","75","76","11","17","234","149","433","158","59","57","Census Tract 6508, Los Angeles County, California"
"1400000US06037650901","1383","200","1365","208","0","132","0","132","0","132","0","132","0","132","0","132","56","80","0","132","0","132","15","24","27","40","54","68","12","18","82","78","94","67","196","106","93","57","342","137","146","93","159","95","89","50","18","27","Census Tract 6509.01, Los Angeles County, California"
"1400000US06037650902","1118","185","1101","183","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","40","66","0","132","10","17","28","43","28","45","25","27","15","24","64","44","10","16","298","138","369","143","125","92","89","64","17","30","Census Tract 6509.02, Los Angeles County, California"
"1400000US06037651001","308","96","299","93","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","30","46","0","132","0","132","0","132","0","132","0","132","24","28","24","27","39","34","100","51","46","36","36","39","9","18","Census Tract 6510.01, Los Angeles County, California"
"1400000US06037651002","620","124","587","118","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","11","18","6","10","0","132","71","60","72","48","153","83","44","38","191","94","39","34","33","30","Census Tract 6510.02, Los Angeles County, California"
"1400000US06037651101","729","123","721","121","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","18","28","0","132","0","132","0","132","0","132","0","132","0","132","35","32","174","86","437","114","57","62","8","12","Census Tract 6511.01, Los Angeles County, California"
"1400000US06037651102","1081","119","992","107","0","132","0","132","10","17","0","132","22","24","0","132","0","132","0","132","0","132","16","24","10","16","11","16","0","132","37","42","10","18","89","64","79","64","257","86","288","106","163","79","0","132","89","71","Census Tract 6511.02, Los Angeles County, California"
"1400000US06037651201","318","104","318","104","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","20","0","132","0","132","0","132","0","132","0","132","47","51","32","36","59","49","167","100","0","132","Census Tract 6512.01, Los Angeles County, California"
"1400000US06037651221","783","119","783","119","0","132","0","132","0","132","27","41","7","11","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","21","34","90","63","17","20","442","106","109","63","49","34","21","21","0","132","Census Tract 6512.21, Los Angeles County, California"
"1400000US06037651222","1689","156","1676","156","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","25","29","176","90","536","163","811","165","128","92","13","22","Census Tract 6512.22, Los Angeles County, California"
"1400000US06037651302","576","153","576","153","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","66","65","0","132","0","132","0","132","132","85","105","104","12","21","261","146","0","132","Census Tract 6513.02, Los Angeles County, California"
"1400000US06037651304","1088","159","1035","172","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","19","31","12","20","116","69","127","64","526","157","235","108","53","75","Census Tract 6513.04, Los Angeles County, California"
"1400000US06037651401","276","91","276","91","0","132","0","132","0","132","0","132","0","132","38","60","0","132","0","132","0","132","0","132","0","132","63","38","0","132","2","24","0","132","0","132","39","34","0","132","56","51","38","57","40","38","0","132","Census Tract 6514.01, Los Angeles County, California"
"1400000US06037651402","919","159","909","160","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","14","21","0","132","0","132","0","132","70","73","176","79","244","114","149","87","127","95","129","74","10","18","Census Tract 6514.02, Los Angeles County, California"
"1400000US06037670001","435","91","417","86","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","17","21","0","132","0","132","11","18","0","132","11","17","26","29","12","20","139","63","117","58","24","27","60","59","18","22","Census Tract 6700.01, Los Angeles County, California"
"1400000US06037670002","918","111","905","111","0","132","0","132","0","132","31","26","19","21","11","20","0","132","0","132","17","27","10","15","0","132","0","132","7","12","0","132","8","13","36","36","130","74","297","108","241","83","89","56","9","15","13","21","Census Tract 6700.02, Los Angeles County, California"
"1400000US06037670003","1211","166","1127","152","0","132","0","132","0","132","0","132","0","132","0","132","0","132","10","15","0","132","13","21","0","132","30","49","14","22","38","48","11","19","77","62","97","77","311","108","214","99","232","87","80","74","84","68","Census Tract 6700.03, Los Angeles County, California"
"1400000US06037670100","1415","170","1381","168","0","132","0","132","0","132","21","24","27","45","35","57","0","132","0","132","0","132","28","45","11","18","0","132","45","57","35","44","13","22","148","116","119","86","527","169","187","106","86","64","99","106","34","37","Census Tract 6701, Los Angeles County, California"
"1400000US06037670201","228","82","205","80","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","46","46","0","132","0","132","0","132","0","132","20","22","0","132","0","132","93","64","36","29","10","14","23","26","Census Tract 6702.01, Los Angeles County, California"
"1400000US06037670202","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","Census Tract 6702.02, Los Angeles County, California"
"1400000US06037670324","250","92","229","86","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","13","21","27","31","13","22","54","31","122","63","21","27","Census Tract 6703.24, Los Angeles County, California"
"1400000US06037670326","43","41","43","41","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","43","41","0","132","Census Tract 6703.26, Los Angeles County, California"
"1400000US06037670328","199","93","168","90","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","11","17","49","41","10","15","98","83","31","28","Census Tract 6703.28, Los Angeles County, California"
