ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90017,LOS ANGELES,5144033027,2021,00211,5144-033-027,"877 S FRANCISCO ST, 526  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,548,0,1,1,20180928,382237.00,2019,281447.00,2019,663684.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,663684.00,7000.00,656684.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 526 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,526,LOS ANGELES CA,90017,20215144033027,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034066,2021,00211,5144-034-066,"877 S FRANCISCO ST, 2310  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,825,1,1,1,20160930,62673.00,2014,445186.00,2018,507859.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,507859.00,0.00,507859.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2310 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2310,LOS ANGELES CA,90017,20215144034066,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033175,2021,00211,5144-033-175,"877 S FRANCISCO ST, 1522  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,714,1,1,1,20180628,315353.00,2018,544510.00,2018,859863.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,859863.00,0.00,859863.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1522 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1522,LOS ANGELES CA,90017,20215144033175,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029076,2021,00211,5144-029-076,"648 S FLOWER ST, NO   624  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,680,0,1,1,20151215,37910.00,2016,149460.00,2016,187370.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,187370.00,0.00,187370.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 624 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   624,LOS ANGELES CA,90017,20215144029076,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144033186,2021,00211,5144-033-186,"877 S FRANCISCO ST, 1607  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,870,1,1,1,20160930,66042.00,2014,465571.00,2018,531613.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,531613.00,0.00,531613.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1607 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1607,LOS ANGELES CA,90017,20215144033186,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5153004013,2021,12706,5153-004-013,1717 E 6TH ST  LOS ANGELES CA  90017,C/I,2600,Commercial,"Auto, Recreation Equipment, Construction Equipment Sales and Service",Auto Body Repair Shop,One Story,1,1948,1960,8240,0,0,0,19970422,436348.00,1997,303128.00,1997,739476.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,739476.00,0.00,739476.00,,25,25694,OSCAR B SMITH'S CROWN HILL TRACT LOTS 20 AND LOT   21,1717,,E,6TH ST,,LOS ANGELES CA,90017,20215153004013,34.057834679999999,-118.27025302,"(34.05783468, -118.27025302)"
90017,LOS ANGELES,5144034145,2021,00211,5144-034-145,"877 S FRANCISCO ST, 3012  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,909,1,2,1,20160930,68963.00,2014,483517.00,2018,552480.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,552480.00,0.00,552480.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3012 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3012,LOS ANGELES CA,90017,20215144034145,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034098,2021,00211,5144-034-098,"877 S FRANCISCO ST, 2609  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1429,2,3,1,20160930,107898.00,2014,721060.00,2018,828958.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,828958.00,0.00,828958.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2609 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2609,LOS ANGELES CA,90017,20215144034098,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033116,2021,00211,5144-033-116,"877 S FRANCISCO ST, 1109  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,975,1,1,1,20160930,73904.00,2014,513486.00,2018,587390.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,587390.00,0.00,587390.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1109 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1109,LOS ANGELES CA,90017,20215144033116,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029049,2021,00211,5144-029-049,"648 S FLOWER ST, NO   513  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,780,0,1,1,20151215,43460.00,2016,171450.00,2016,214910.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,214910.00,0.00,214910.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 513 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   513,LOS ANGELES CA,90017,20215144029049,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144033203,2021,00211,5144-033-203,"877 S FRANCISCO ST, 1627  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1186,2,2,1,20160930,89702.00,2014,660038.00,2018,749740.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,749740.00,0.00,749740.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1627 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1627,LOS ANGELES CA,90017,20215144033203,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034061,2021,00211,5144-034-061,"877 S FRANCISCO ST, 2305  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2305 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2305,LOS ANGELES CA,90017,20215144034061,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144035043,2021,00211,5144-035-043,"877 S FRANCISCO ST, 4211  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1305,2,2,1,20180720,721397.00,2019,1279964.00,2019,2001361.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,2001361.00,0.00,2001361.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 4211 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,4211,LOS ANGELES CA,90017,20215144035043,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033069,2021,00211,5144-033-069,"877 S FRANCISCO ST, 826  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,548,0,1,1,20160930,41930.00,2014,317933.00,2018,359863.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,359863.00,0.00,359863.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 826 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,826,LOS ANGELES CA,90017,20215144033069,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034029,2021,00211,5144-034-029,"877 S FRANCISCO ST, 2006  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1311,2,2,1,20160930,99062.00,2014,667864.00,2018,766926.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,766926.00,0.00,766926.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2006 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2006,LOS ANGELES CA,90017,20215144034029,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029112,2021,00211,5144-029-112,"648 S FLOWER ST, NO   814  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1120,0,2,1,20151215,62530.00,2016,246120.00,2016,308650.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,308650.00,0.00,308650.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 814 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   814,LOS ANGELES CA,90017,20215144029112,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034160,2021,00211,5144-034-160,"877 S FRANCISCO ST, 3205  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3205 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3205,LOS ANGELES CA,90017,20215144034160,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034083,2021,00211,5144-034-083,"877 S FRANCISCO ST, 2505  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,749,1,1,1,20160930,56233.00,2014,410246.00,2018,466479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,466479.00,0.00,466479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2505 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2505,LOS ANGELES CA,90017,20215144034083,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033037,2021,00211,5144-033-037,"877 S FRANCISCO ST, 619  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,514,0,1,1,20180927,378630.00,2019,245893.00,2019,624523.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,624523.00,0.00,624523.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 619 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,619,LOS ANGELES CA,90017,20215144033037,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034125,2021,00211,5144-034-125,"877 S FRANCISCO ST, 2902  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,823,1,1,1,20190806,612884.00,2020,397475.00,2020,1010359.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,1010359.00,0.00,1010359.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2902 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2902,LOS ANGELES CA,90017,20215144034125,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033040,2021,00211,5144-033-040,"877 S FRANCISCO ST, 625  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,545,0,1,1,20180724,347301.00,2019,309170.00,2019,656471.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,656471.00,0.00,656471.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 625 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,625,LOS ANGELES CA,90017,20215144033040,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034224,2021,00211,5144-034-224,"877 S FRANCISCO ST, 3802  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,823,1,1,1,20160930,62522.00,2014,444373.00,2018,506895.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,506895.00,0.00,506895.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3802 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3802,LOS ANGELES CA,90017,20215144034224,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034202,2021,00211,5144-034-202,"877 S FRANCISCO ST, 3602  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,823,1,1,1,20160930,62522.00,2014,444373.00,2018,506895.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,506895.00,0.00,506895.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3602 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3602,LOS ANGELES CA,90017,20215144034202,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033139,2021,00211,5144-033-139,"877 S FRANCISCO ST, 1208  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,852,1,1,1,20160930,64694.00,2014,457206.00,2018,521900.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,521900.00,0.00,521900.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1208 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1208,LOS ANGELES CA,90017,20215144033139,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034019,2021,00211,5144-034-019,"877 S FRANCISCO ST, 1922  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,714,1,1,1,20190108,103056.00,2019,748191.00,2019,851247.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,851247.00,0.00,851247.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1922 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1922,LOS ANGELES CA,90017,20215144034019,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033222,2021,00211,5144-033-222,"877 S FRANCISCO ST, 1721  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,508,0,1,1,20200219,181864.00,2020,429403.00,2020,611267.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,611267.00,0.00,611267.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1721 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1721,LOS ANGELES CA,90017,20215144033222,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033091,2021,00211,5144-033-091,"877 S FRANCISCO ST, 1008  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,852,1,1,1,20160930,64694.00,2014,457206.00,2018,521900.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,521900.00,0.00,521900.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1008 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1008,LOS ANGELES CA,90017,20215144033091,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033020,2021,00211,5144-033-020,"877 S FRANCISCO ST, 509  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,975,1,1,1,20160930,73904.00,2014,513486.00,2018,587390.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,587390.00,0.00,587390.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 509 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,509,LOS ANGELES CA,90017,20215144033020,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029024,2021,00211,5144-029-024,"648 S FLOWER ST, NO   410  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,950,0,2,1,20151215,52990.00,2016,208840.00,2016,261830.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,261830.00,0.00,261830.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 410 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   410,LOS ANGELES CA,90017,20215144029024,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144029140,2021,00211,5144-029-140,"648 S FLOWER ST, NO   921  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,950,0,1,1,20151215,52990.00,2016,208840.00,2016,261830.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,261830.00,0.00,261830.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 921 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   921,LOS ANGELES CA,90017,20215144029140,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034002,2021,00211,5144-034-002,"877 S FRANCISCO ST, 1902  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,823,1,1,1,20180703,139126.00,2019,848156.00,2019,987282.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,987282.00,0.00,987282.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1902 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1902,LOS ANGELES CA,90017,20215144034002,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144035001,2021,00211,5144-035-001,"877 S FRANCISCO ST, 3901  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,909,1,2,1,20160930,68962.00,2014,483517.00,2018,552479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,552479.00,0.00,552479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3901 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3901,LOS ANGELES CA,90017,20215144035001,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029039,2021,00211,5144-029-039,"648 S FLOWER ST, NO   503  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1210,0,2,1,20151215,67550.00,2016,265920.00,2016,333470.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,333470.00,0.00,333470.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 503 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   503,LOS ANGELES CA,90017,20215144029039,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144034213,2021,00211,5144-034-213,"877 S FRANCISCO ST, 3702  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,823,1,1,1,20160930,62522.00,2014,444373.00,2018,506895.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,506895.00,0.00,506895.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 3702 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,3702,LOS ANGELES CA,90017,20215144034213,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033239,2021,00211,5144-033-239,"877 S FRANCISCO ST, 1812  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,909,1,2,1,20190308,548777.00,2019,447781.00,2019,996558.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,996558.00,0.00,996558.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1812 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1812,LOS ANGELES CA,90017,20215144033239,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033171,2021,00211,5144-033-171,"877 S FRANCISCO ST, 1518  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,496,0,1,1,20160930,38038.00,2014,293652.00,2018,331690.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,331690.00,0.00,331690.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1518 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1518,LOS ANGELES CA,90017,20215144033171,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144033066,2021,00211,5144-033-066,"877 S FRANCISCO ST, 821  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,503,0,1,1,20190530,267535.00,2019,247748.00,2019,515283.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,515283.00,7000.00,508283.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 821 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,821,LOS ANGELES CA,90017,20215144033066,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144034051,2021,00211,5144-034-051,"877 S FRANCISCO ST, 2206  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,1310,2,2,1,20160930,98989.00,2014,667458.00,2018,766447.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,766447.00,0.00,766447.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 2206 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,2206,LOS ANGELES CA,90017,20215144034051,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029204,2021,00211,5144-029-204,"648 S FLOWER ST, PHI    1  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,2560,0,3,1,20151215,143690.00,2016,563890.00,2016,707580.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,707580.00,0.00,707580.00,,23,23408,"TR=63153 LOT 1 CONDO UNIT PH1-1 (AIRSPACE,1/223 INT IN COMMON AREA)",648,,S,FLOWER ST,PHI    1,LOS ANGELES CA,90017,20215144029204,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144033244,2021,00211,5144-033-244,"877 S FRANCISCO ST, 1819  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,514,0,1,1,20190918,402123.00,2020,268755.00,2020,670878.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,670878.00,0.00,670878.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 1819 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,1819,LOS ANGELES CA,90017,20215144033244,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
90017,LOS ANGELES,5144029072,2021,00211,5144-029-072,"648 S FLOWER ST, NO   615  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,780,0,1,1,20151215,43460.00,2016,171450.00,2016,214910.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,214910.00,0.00,214910.00,,23,23408,TR=63153 LOT 1 CONDO UNIT 615 (AIRSPACE AND 1/223 INT IN COMMON AREA),648,,S,FLOWER ST,NO   615,LOS ANGELES CA,90017,20215144029072,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144029224,2021,00211,5144-029-224,"648 S FLOWER ST, PH1   23  LOS ANGELES CA  90017",SFR,01HG,Residential,Single Family Residence,High Rise 5 Stories or More,Mills Act Property,1,1926,1980,1800,0,2,1,20151215,100440.00,2016,395580.00,2016,496020.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,496020.00,0.00,496020.00,,23,23408,"TR=63153 LOT 1 CONDO UNIT PH1-23 (AIRSPACE,1/223 INT IN COMMON AREA)",648,,S,FLOWER ST,PH1   23,LOS ANGELES CA,90017,20215144029224,34.048653710000004,-118.25812716999999,"(34.04865371, -118.25812717)"
90017,LOS ANGELES,5144035023,2021,00211,5144-035-023,"877 S FRANCISCO ST, 4101  LOS ANGELES CA  90017",CND,01HC,Residential,Single Family Residence,High Rise 5 Stories or More,Condominium,1,2017,2017,909,1,2,1,20160930,68962.00,2014,483517.00,2018,552479.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,552479.00,0.00,552479.00,,09,09296,TR=66352 LOT 2 MOD A CONDO UNIT 4101 (AIRSPACE AND 1/514 INT IN COMMON AREA),877,,S,FRANCISCO ST,4101,LOS ANGELES CA,90017,20215144035023,34.04832038,-118.26383065,"(34.04832038, -118.26383065)"
